Time (s),Voltage (V),Current (A),Temperature (C),Torque (Nm),Speed (RPM),SOC (%)
1424.4,468.39,-1.7,39,0,0,67
1424.4,468.39,-1.9,39,0,0,67
1425,468.39,-1.9,39,0,0,67
1425,468.39,-1.5,39,0,0,67
1425.6,468.4,-1.9,39,0,0,67
1425.6,468.4,-1.7,39,0,0,67
1426.1,468.4,-1.9,39,0,0,67
1426.1,468.4,-1.7,39,0,0,67
1426.7,468.41,-1.5,39,0,0,67
1426.7,468.41,-1.9,39,0,0,67
1427.2,468.41,-1.9,39,0,0,67
1427.2,468.41,-1.7,39,0,0,67
1427.8,468.42,-1.9,39,0,0,67
1427.8,468.42,-1.9,39,0,0,67
1428.3,468.42,-1.7,39,0,0,67
1428.3,468.42,-1.7,39,0,0,67
1428.9,468.43,-1.5,39,0,0,67
1428.9,468.43,-1.5,39,0,0,67
1429.5,468.42,-1.5,39,0,0,67
1429.5,468.42,-1.7,39,0,0,67
1430,468.44,-1.9,39,0,0,67
1430,468.44,-1.7,39,0,0,67
1430.6,468.44,-1.7,39,0,0,67
1430.6,468.44,-1.5,39,0,0,67
1431.7,468.44,-1.9,39,0,0,68
1431.7,468.44,-1.7,39,0,0,68
1432.8,468.46,-1.7,39,0,0,67
1432.8,468.46,-1.1,39,0,0,67
1433.3,468.47,-1.9,39,0,0,67
1433.3,468.47,-1.9,39,0,0,67
1433.9,468.46,-1.5,39,0,0,67
1433.9,468.46,-1.5,39,0,0,67
1434.5,468.47,-1.9,39,0,0,67
1434.5,468.47,-1.7,39,0,0,67
1435,468.48,-1.5,39,0,0,68
1435,468.48,-1.5,39,0,0,68
1435,468.48,-1.7,39,0,0,68
1435.6,468.48,-1.5,39,0,0,67
1436.1,468.48,-1.7,39,0,0,67
1436.1,468.48,-1.7,39,0,0,67
1436.7,468.49,-1.5,39,0,0,68
1436.7,468.49,-1.7,39,0,0,68
1437.2,468.5,-1.9,39,0,0,67
1437.2,468.5,-1.7,39,0,0,67
1437.8,468.5,-1.7,39,0,0,68
1437.8,468.5,-1.9,39,0,0,68
1438.3,468.5,-1.5,39,0,0,67
1438.3,468.5,-2.1,39,0,0,67
1438.9,468.51,-1.9,39,0,0,67
1438.9,468.51,-1.3,39,0,0,67
1439.5,468.51,-1.9,39,0,0,67
1439.5,468.51,-1.7,39,0,0,67
1440,468.52,-1.9,39,0,0,67
1440,468.52,-1.7,39,0,0,67
1440.6,468.51,-1.3,39,0,0,68
1440.6,468.51,-1.5,39,0,0,68
1441.1,468.52,-1.5,39,0,0,67
1441.1,468.52,-1.7,39,0,0,67
1441.7,468.53,-1.7,39,0,0,68
1441.7,468.53,-1.7,39,0,0,68
1442.2,468.54,-1.5,39,0,0,67
1442.2,468.54,-1.5,39,0,0,67
1442.8,468.53,-1.1,39,0,0,67
1443.3,468.54,-2.3,39,0,0,67
1443.3,468.54,-1.3,39,0,0,67
1443.9,468.55,-1.7,39,0,0,67
1443.9,468.55,-1.9,39,0,0,67
1444.4,468.55,-1.9,39,0,0,67
1444.4,468.55,-1.5,39,0,0,67
1445,468.55,-1.7,39,0,0,67
1445,468.55,-1.7,39,0,0,67
1445.6,468.56,-1.5,39,0,0,67
1445.6,468.56,-1.5,39,0,0,67
1446.1,468.56,-1.5,39,0,0,67
1446.1,468.56,-2.1,39,0,0,67
1446.7,468.57,-1.7,39,0,0,67
1446.7,468.57,-1.5,39,0,0,67
1447.2,468.56,-1.5,39,0,0,67
1447.2,468.56,-2.1,39,0,0,67
1447.8,468.57,-1.7,39,0,0,67
1447.8,468.57,-1.7,39,0,0,67
1448.3,468.58,-1.9,39,0,0,67
1449.4,468.58,-1.9,39,0,0,67
1449.4,468.58,-1.9,39,0,0,67
1450,468.59,-1.5,39,0,0,68
1450,468.59,-1.5,39,0,0,68
1450.5,468.59,-1.5,39,0,0,67
1450.5,468.59,-1.7,39,0,0,67
1451.1,468.6,-1.9,39,0,0,67
1451.1,468.6,-1.5,39,0,0,67
1451.7,468.59,-1.7,39,0,0,67
1451.7,468.59,-1.5,39,0,0,67
1452.2,468.61,-1.9,39,0,0,68
1452.2,468.61,-1.7,39,0,0,68
1452.8,468.61,-1.7,39,0,0,67
1452.8,468.61,-1.7,39,0,0,67
1453.3,468.62,-1.7,39,0,0,67
1453.3,468.62,-1.3,39,0,0,67
1453.9,468.61,-1.7,39,0,0,67
1453.9,468.61,-1.7,39,0,0,67
1454.4,468.62,-1.9,39,0,0,67
1454.4,468.62,-1.7,39,0,0,67
1455,468.63,-1.5,39,0,0,67
1455,468.63,-1.5,39,0,0,67
1455.6,468.63,-1.9,39,0,0,67
1455.6,468.63,-1.7,39,0,0,67
1456.1,468.63,-1.7,39,0,0,67
1456.1,468.63,-1.9,39,0,0,67
1456.7,468.64,-1.9,39,0,0,67
1456.7,468.64,-2.1,39,0,0,67
1457.2,468.64,-1.3,39,0,1,68
1457.2,468.64,-1.7,39,0,1,68
1457.8,468.65,-1.5,39,0,0,67
1457.8,468.65,-1.7,39,0,0,67
1458.3,468.64,-1.5,39,0,0,67
1458.9,468.65,-1.7,39,0,0,67
1458.9,468.65,-1.5,39,0,0,67
1459.4,468.66,-1.7,39,0,0,68
1459.4,468.66,-1.9,39,0,0,68
1460,468.66,-1.7,39,0,0,67
1460,468.66,-1.7,39,0,0,67
1460.5,468.66,-1.5,39,0,0,67
1461.1,468.67,-1.9,39,0,0,68
1461.7,468.67,-1.9,39,0,0,68
1461.7,468.67,-1.7,39,0,0,68
1462.2,468.68,-1.9,39,0,0,68
1462.2,468.68,-1.5,39,0,0,68
1462.8,468.67,-1.9,39,0,0,68
1462.8,468.67,-1.9,39,0,0,68
1463.3,468.68,-1.9,39,0,0,67
1463.3,468.68,-1.7,39,0,0,67
1464.4,468.69,-1.9,39,0,0,68
1464.4,468.69,-2.1,39,0,0,68
1465,468.69,-1.9,39,0,0,67
1465,468.69,-1.5,39,0,0,67
1465.5,468.7,-1.5,39,0,0,67
1465.5,468.7,-1.7,39,0,0,67
1466.1,468.7,-1.7,39,0,0,67
1466.1,468.7,-2.1,39,0,0,67
1466.6,468.71,-1.9,39,0,0,68
1466.6,468.71,-1.7,39,0,0,68
1467.2,468.7,-1.7,39,0,0,67
1467.2,468.7,-1.7,39,0,0,67
1467.8,468.71,-1.5,39,0,0,68
1467.8,468.71,-1.7,39,0,0,68
1468.3,468.72,-1.9,39,0,0,67
1468.3,468.72,-1.9,39,0,0,67
1468.9,468.72,-1.9,39,0,0,67
1468.9,468.72,-1.5,39,0,0,67
1469.4,468.72,-1.9,39,0,0,68
1469.4,468.72,-1.7,39,0,0,68
1470,468.73,-1.7,39,0,0,68
1470,468.73,-1.5,39,0,0,68
1470.5,468.73,-1.7,39,0,0,67
1470.5,468.73,-1.9,39,0,0,67
1471.1,468.74,-1.5,39,0,0,67
1471.1,468.74,-1.5,39,0,0,67
1471.7,468.73,-1.9,39,0,0,68
1471.7,468.73,-1.7,39,0,0,68
1472.2,468.74,-1.5,39,0,0,68
1472.2,468.74,-1.5,39,0,0,68
1472.8,468.75,-1.5,39,0,0,67
1472.8,468.75,-1.5,39,0,0,67
1472.8,468.75,-1.7,39,0,0,67
1473.3,468.75,-1.9,39,0,0,68
1473.3,468.75,-1.9,39,0,0,68
1473.9,468.75,-2.1,39,0,0,67
1473.9,468.75,-2.1,39,0,0,67
1475,468.76,-1.7,39,0,0,67
1475,468.76,-1.5,39,0,0,67
1475.5,468.77,-2.1,39,0,0,67
1475.5,468.77,-1.7,39,0,0,67
1476.1,468.76,-1.9,39,0,0,67
1476.1,468.76,-1.7,39,0,0,67
1476.6,468.77,-1.9,39,0,0,67
1476.6,468.77,-1.7,39,0,0,67
1477.2,468.78,-1.7,39,0,0,68
1477.2,468.78,-1.7,39,0,0,68
1477.8,468.78,-1.5,39,0,0,67
1477.8,468.78,-1.7,39,0,0,67
1478.3,468.78,-1.9,39,0,0,67
1478.3,468.78,-2.1,39,0,0,67
1478.9,468.79,-1.5,39,0,0,68
1479.4,468.79,-1.9,39,0,0,68
1479.4,468.79,-1.9,39,0,0,68
1480,468.8,-1.7,39,0,0,67
1480,468.8,-1.5,39,0,0,67
1480.5,468.79,-1.9,39,0,0,68
1480.5,468.79,-2.1,39,0,0,68
1481.1,468.8,-1.7,39,0,0,68
1481.1,468.8,-1.5,39,0,0,68
1481.6,468.81,-1.9,39,0,0,67
1481.6,468.81,-1.9,39,0,0,67
1482.2,468.81,-1.5,39,0,0,68
1482.2,468.81,-1.5,39,0,0,68
1482.8,468.81,-1.7,39,0,0,67
1482.8,468.81,-1.5,39,0,0,67
1483.3,468.81,-1.9,39,0,0,68
1483.3,468.81,-1.7,39,0,0,68
1483.9,468.82,-1.7,39,0,0,67
1483.9,468.82,-1.7,39,0,0,67
1484.4,468.82,-1.7,39,0,0,68
1484.4,468.82,-1.5,39,0,0,68
1485,468.82,-1.9,39,0,0,68
1485,468.82,-1.9,39,0,0,68
1485.6,468.83,-1.5,39,0,0,67
1485.6,468.83,-1.7,39,0,0,67
1486.1,468.83,-1.7,39,0,0,67
1486.1,468.83,-1.9,39,0,0,67
1486.7,468.84,-1.7,39,0,0,68
1486.7,468.84,-1.5,39,0,0,68
1487.2,468.84,-2.1,39,0,0,68
1487.2,468.84,-1.7,39,0,0,68
1487.8,468.85,-1.7,39,0,0,67
1487.8,468.85,-1.9,39,0,0,67
1488.3,468.85,-1.9,39,0,0,68
1488.3,468.85,-1.9,39,0,0,68
1488.9,468.85,-2.1,39,0,0,67
1488.9,468.85,-1.7,39,0,0,67
1489.4,468.85,-2.1,39,0,0,68
1489.4,468.85,-1.7,39,0,0,68
1490,468.86,-2.1,39,0,0,68
1490,468.86,-1.7,39,0,0,68
1490.5,468.86,-1.9,39,0,0,67
1490.5,468.86,-1.9,39,0,0,67
1491.1,468.87,-1.5,39,0,0,68
1491.1,468.87,-1.3,39,0,0,68
1491.7,468.86,-1.5,39,0,0,68
1492.2,468.87,-1.7,39,0,0,67
1492.2,468.87,-1.9,39,0,0,67
1492.8,468.88,-1.9,39,0,0,67
1492.8,468.88,-1.7,39,0,0,67
1493.3,468.88,-1.5,39,0,0,68
1493.3,468.88,-1.9,39,0,0,68
1493.9,468.88,-1.9,39,0,0,67
1493.9,468.88,-1.5,39,0,0,67
1494.4,468.89,-1.7,39,0,0,68
1494.4,468.89,-2.1,39,0,0,68
1495,468.89,-2.1,39,0,0,67
1495,468.89,-1.7,39,0,0,67
1495.6,468.9,-1.5,39,0,0,67
1495.6,468.9,-1.5,39,0,0,67
1496.1,468.89,-1.5,39,0,0,68
1496.1,468.89,-1.9,39,0,0,68
1496.7,468.9,-1.7,39,0,0,68
1497.2,468.91,-1.7,39,0,0,68
1497.2,468.91,-2.1,39,0,0,68
1497.8,468.91,-1.5,39,0,0,67
1497.8,468.91,-1.7,39,0,0,67
1498.3,468.91,-2.1,39,0,0,68
1498.3,468.91,-1.9,39,0,0,68
1498.9,468.91,-1.7,39,0,0,68
1498.9,468.91,-2.3,39,0,0,68
1499.4,468.92,-2.1,39,0,0,68
1499.4,468.92,-1.7,39,0,0,68
1500,468.93,-1.9,39,0,0,67
1500,468.93,-1.7,39,0,0,67
1500.6,468.92,-1.5,39,0,0,67
1500.6,468.92,-1.7,39,0,0,67
1501.1,468.93,-1.7,39,0,0,67
1501.1,468.93,-1.5,39,0,0,67
1501.1,468.93,-1.7,39,0,0,67
1501.7,468.93,-1.3,39,0,0,67
1501.7,468.93,-1.7,39,0,0,67
1502.2,468.9,-1.7,39,0,0,67
1502.2,468.9,-1.7,39,0,0,67
1502.8,468.91,-1.7,39,0,0,68
1502.8,468.91,-1.5,39,0,0,68
1503.3,468.93,-1.7,39,0,0,68
1503.3,468.93,-1.7,39,0,0,68
1503.9,468.94,-1.5,39,0,0,68
1503.9,468.94,-1.7,39,0,0,68
1504.4,468.94,-1.7,39,0,0,67
1505,468.94,-1.5,39,0,0,66
1505,468.94,-1.3,39,0,0,66
1505.5,468.95,-1.7,39,0,0,68
1505.5,468.95,-1.7,39,0,0,68
1506.1,468.95,-1.7,39,0,0,68
1506.1,468.95,-1.7,39,0,0,68
1507.2,468.95,-1.3,39,0,0,69
1507.2,468.95,-1.3,39,0,0,69
1507.8,468.93,-1.3,39,0,0,70
1507.8,468.93,-1.3,39,0,0,70
1508.3,468.86,-1.5,39,0,0,70
1508.3,468.86,-1.5,39,0,0,70
1508.9,468.86,-1.5,39,0,0,70
1508.9,468.86,-1.5,39,0,0,70
1509.4,468.85,-1.3,39,0,0,70
1509.4,468.85,-1.5,39,0,0,70
1510,468.85,-1.5,39,0,0,70
1510,468.85,-1.1,39,0,0,70
1510.5,468.87,-1.5,39,0,0,70
1510.5,468.87,-1.5,39,0,0,70
1510.5,468.87,-1.3,39,0,0,70
1511.1,468.86,-1.3,39,0,0,70
1511.6,468.87,-1.3,39,7.8,4,70
1511.6,468.87,-1.1,39,7.8,4,70
1512.2,468.84,-0.7,39,13.7,15,70
1512.2,468.84,-0.7,39,13.7,15,70
1512.8,468.82,-0.9,39,15.7,40,70
1512.8,468.82,-0.7,39,15.7,40,70
1513.3,468.72,-0.7,39,19.7,73,70
1513.3,468.72,-0.6,39,19.7,73,70
1513.9,468.66,-0.2,39,21.6,120,70
1513.9,468.66,0,39,21.6,120,70
1514.4,468.5,1.2,39,33.4,176,70
1514.4,468.5,1,39,33.4,176,70
1515,468.35,2.7,39,41.3,279,70
1515,468.35,2.7,39,41.3,279,70
1515.5,467.85,4.8,39,55.1,397,70
1515.5,467.85,5,39,55.1,397,70
1516.1,467.09,7.8,39,53.1,558,71
1516.1,467.09,7.1,39,53.1,558,71
1516.6,465.11,12,39,65,687,71
1516.6,465.11,14.9,39,65,687,71
1517.2,465.18,16.6,39,64.6,861,71
1517.2,465.18,17.9,39,64.6,861,71
1517.8,463.25,20.4,39,68.9,1058,71
1517.8,463.25,21,39,68.9,1058,71
1518.3,461.85,23,39,68.9,1211,72
1518.3,461.85,24.4,39,68.9,1211,72
1518.9,460.36,28.6,39,74.8,1403,72
1519.4,459.04,31.6,39,74.8,1557,72
1519.4,459.04,30.3,39,74.8,1557,72
1520,456.76,23.8,39,43.3,1732,72
1520,456.76,15.8,39,43.3,1732,72
1520.5,455.21,9.3,39,13.7,1764,71
1520.5,455.21,-3.1,39,13.7,1764,71
1521.1,460.59,13.7,39,29.5,1792,72
1521.1,460.59,16.2,39,29.5,1792,72
1521.6,463.71,-2.8,39,6,1745,72
1521.6,463.71,-3.9,39,6,1745,72
1522.2,462.35,5.9,39,15.7,1686,72
1522.8,465.17,9.7,39,23.6,1633,72
1522.8,465.17,6.5,39,23.6,1633,72
1523.3,464.96,4.6,39,19.7,1591,71
1523.3,464.96,6.1,39,19.7,1591,71
1523.9,463.95,16.4,39,35.4,1566,72
1523.9,463.95,13.7,39,35.4,1566,72
1524.4,464.31,1.7,39,43.3,1564,72
1524.4,464.31,8.8,39,43.3,1564,72
1525,461.83,12.8,39,31.5,1590,72
1525,461.83,13.9,39,31.5,1590,72
1525.5,460.36,-1.5,39,0,1536,71
1525.5,460.36,-1.5,39,0,1536,71
1526.1,462.89,1.2,39,7.8,1439,71
1526.1,462.89,2.3,39,7.8,1439,71
1526.6,467.26,6.9,39,31.5,1403,71
1526.6,467.26,11.8,39,31.5,1403,71
1527.2,466.19,11.1,39,39.4,1412,71
1527.2,466.19,13.3,39,39.4,1412,71
1527.8,463,16,39,43.3,1494,72
1527.8,463,16.8,39,43.3,1494,72
1528.3,461.43,21.7,39,48.7,1537,72
1528.3,461.43,18.7,39,48.7,1537,72
1528.9,460.8,34.1,39,76.8,1648,72
1528.9,460.8,35.2,39,76.8,1648,72
1529.4,458.02,36.9,39,84.7,1756,72
1529.4,458.02,39.4,39,84.7,1756,72
1530,453.96,72.1,39,122.1,2011,73
1530,453.96,64.7,39,122.1,2011,73
1530.5,448.38,77.7,39,131.9,2244,74
1530.5,448.38,82.8,39,131.9,2244,74
1531.1,440.35,95.2,39,130,2587,74
1531.1,440.35,88.7,39,130,2587,74
1531.6,433.12,0,39,0,2572,73
1531.6,433.12,1.3,39,0,2572,73
1532.2,435.91,-1.1,39,0,2261,73
1532.2,435.91,-3.7,39,0,2261,73
1532.7,465.01,-3.9,39,0,2089,72
1532.7,465.01,-4.5,39,0,2089,72
1533.3,465.66,8.2,39,23.6,1981,72
1533.3,465.66,10.9,39,23.6,1981,72
1533.8,463.63,42.3,39,78.8,2026,73
1533.8,463.63,45.5,39,78.8,2026,73
1534.4,459.21,53.3,39,98.5,2180,74
1534.4,459.21,54.8,39,98.5,2180,74
1535,449.24,67.4,39,110.3,2373,74
1535.5,441.35,76.1,39,86.6,2606,75
1535.5,441.35,61.3,39,86.6,2606,75
1536.1,436.94,42.5,39,61,2775,74
1536.1,436.94,47.6,39,61,2775,74
1536.6,441.63,-1.5,39,0,2765,74
1536.6,441.63,-1.1,39,0,2765,74
1537.2,446.44,-1.5,39,0,2643,73
1537.2,446.44,-1.3,39,0,2643,73
1537.7,463.61,-1.7,40,0,2570,73
1537.7,463.61,-1.5,40,0,2570,73
1538.3,464.32,-4.1,40,0,2462,72
1538.3,464.32,-3.3,40,0,2462,72
1538.9,464.73,-13.2,40,0,2416,72
1538.9,464.73,-4.8,40,0,2416,72
1540,467.07,-2.6,40,0,1825,72
1540,467.07,-2.3,40,0,1825,72
1540.5,465.83,-1.5,40,0,1556,72
1540.5,465.83,-1.3,40,0,1556,72
1541.1,465.69,-1.5,40,0,1442,71
1541.1,465.69,-1.3,40,0,1442,71
1541.6,465.75,1.5,40,1.9,1358,71
1541.6,465.75,0.2,40,1.9,1358,71
1541.6,465.75,-1.9,40,1.9,1358,71
1542.2,465.16,-3.1,40,5.9,1262,71
1542.2,465.16,-0.7,40,5.9,1262,71
1542.7,465.21,19.4,40,51.2,1217,72
1542.7,465.21,20.2,40,51.2,1217,72
1543.3,465.28,22.9,40,66.9,1313,72
1543.3,465.28,23.8,40,66.9,1313,72
1543.8,458.41,20.2,40,51.2,1441,72
1543.8,458.41,24.8,40,51.2,1441,72
1544.4,457.16,38.5,40,74.8,1553,72
1544.4,457.16,35,40,74.8,1553,72
1545,457.56,39.6,40,84.7,1720,72
1545,457.56,40.4,40,84.7,1720,72
1545.5,452.98,53.3,40,100.4,1841,73
1545.5,452.98,50.3,40,100.4,1841,73
1546.1,449.92,-11.5,40,0,2006,72
1546.1,449.92,-22.7,40,0,2006,72
1546.6,445.11,-1.5,40,0,1709,71
1546.6,445.11,-2.3,40,0,1709,71
1547.2,468.1,-1.7,40,0,1561,71
1547.2,468.1,0,40,0,1561,71
1547.7,464.74,8.6,40,43.3,1514,72
1548.3,465.05,16,40,21.6,1522,72
1548.8,457.45,-1.9,40,0,1421,71
1548.8,457.45,-2.3,40,0,1421,71
1549.4,464.02,16.6,40,37.4,1431,71
1549.4,464.02,16.6,40,37.4,1431,71
1550,463.53,40,40,108.3,1514,72
1550,463.53,45.5,40,108.3,1514,72
1550.5,460.77,56.5,40,114.2,1784,73
1550.5,460.77,55.2,40,114.2,1784,73
1551.1,447.47,52.2,40,94.5,2078,73
1551.1,447.47,56,40,94.5,2078,73
1551.6,442.74,1.9,40,0,2072,72
1551.6,442.74,-0.7,40,0,2072,72
1552.2,448.06,-4.5,40,9.8,1961,71
1552.2,448.06,1.2,40,9.8,1961,71
1552.7,464.35,24,40,43.3,2004,72
1552.7,464.35,23.4,40,43.3,2004,72
1553.3,461.46,31.2,40,57.1,2049,72
1553.3,461.46,33.3,40,57.1,2049,72
1553.8,454.03,32.4,40,59.1,2123,73
1553.8,454.03,32.9,40,59.1,2123,73
1554.4,452.54,26.9,40,53.1,2232,72
1554.4,452.54,22.1,40,53.1,2232,72
1554.9,451.75,43.4,40,74.8,2281,73
1554.9,451.75,48.4,40,74.8,2281,73
1555.5,453.54,44,40,33.4,2398,73
1555.5,453.54,25.9,40,33.4,2398,73
1556.1,446.88,0.6,40,0,2274,71
1556.1,446.88,-3.1,40,0,2274,71
1556.6,465.04,-4.5,40,0,2052,71
1556.6,465.04,0,40,0,2052,71
1557.2,464.23,-1.1,40,0,1935,71
1557.2,464.23,-1.5,40,0,1935,71
1557.7,464.73,5.2,40,37.4,1862,71
1557.7,464.73,14.5,40,37.4,1862,71
1558.8,455.97,14.7,40,35.4,1890,72
1558.8,455.97,20.6,40,35.4,1890,72
1559.4,459.31,12.6,40,33.4,1897,71
1559.4,459.31,16.8,40,33.4,1897,71
1560,458.03,47,40,86.6,2007,72
1560,458.03,48,40,86.6,2007,72
1560.5,457.41,71.2,40,114.2,2261,73
1561.1,445.51,70.2,40,96.5,2518,73
1561.1,445.51,65.5,40,96.5,2518,73
1561.6,437.1,79,40,100.3,2730,74
1561.6,437.1,79.4,40,100.3,2730,74
1562.2,437.97,-11.1,40,0,2704,73
1562.2,437.97,-13,40,0,2704,73
1562.7,436.57,-2.8,40,0,2368,72
1562.7,436.57,-4.3,40,0,2368,72
1563.3,463.81,-1.7,40,0,2082,72
1563.3,463.81,-2.1,40,0,2082,72
1563.8,463.4,1,40,7.8,1992,72
1563.8,463.4,0,40,7.8,1992,72
1564.4,463.62,1.5,40,11.8,1903,71
1564.4,463.62,1.5,40,11.8,1903,71
1564.9,461.83,9.5,40,21.6,1816,71
1564.9,461.83,8.4,40,21.6,1816,71
1565.5,462.33,2.9,40,15.7,1742,71
1565.5,462.33,5.3,40,15.7,1742,71
1566,460.56,6.7,40,25.6,1687,71
1566,460.56,9.9,40,25.6,1687,71
1566.6,461.7,16.6,40,37.4,1647,71
1566.6,461.7,16,40,37.4,1647,71
1567.2,460.52,14.7,40,31.5,1655,71
1567.2,460.52,15.1,40,31.5,1655,71
1567.7,457.8,15.6,40,43.3,1637,72
1567.7,457.8,21.9,40,43.3,1637,72
1568.3,459.02,11.6,40,33.4,1696,71
1568.3,459.02,12.4,40,33.4,1696,71
1568.8,455.34,-1.3,40,1.9,1618,71
1568.8,455.34,-2.1,40,1.9,1618,71
1569.9,463.59,17.3,40,37,1518,71
1569.9,463.59,14.7,40,37,1518,71
1570.5,460.73,20,40,47.2,1574,71
1570.5,460.73,21,40,47.2,1574,71
1571.1,458.67,24.2,40,57.1,1618,71
1571.1,458.67,25.1,40,57.1,1618,71
1571.6,456.85,33.7,40,74.8,1714,71
1571.6,456.85,35,40,74.8,1714,71
1572.2,454.5,54.6,40,110.3,1814,72
1572.2,454.5,57.7,40,110.3,1814,72
1572.7,450.78,71,40,122.1,2025,72
1572.7,450.78,65.3,40,122.1,2025,72
1573.8,435.4,95.6,40,130,2643,73
1573.8,435.4,93.8,40,130,2643,73
1574.4,428.62,-2.3,40,0,2594,72
1574.4,428.62,-1.9,40,0,2594,72
1574.9,425.72,-0.6,40,0,2308,72
1574.9,425.72,-1.5,40,0,2308,72
1575.5,461.7,0.6,40,0,2131,71
1575.5,461.7,-2.8,40,0,2131,71
1576,463.08,18.5,40,47.2,2020,72
1576,463.08,25.7,40,47.2,2020,72
1576.6,463.24,43.2,40,68.9,2056,72
1576.6,463.24,40.2,40,68.9,2056,72
1577.2,452.83,60.5,40,98.5,2176,73
1577.2,452.83,57.5,40,98.5,2176,73
1577.7,448.35,64.3,40,98.5,2372,73
1577.7,448.35,63.4,40,98.5,2372,73
1578.3,439.9,32.2,40,53.1,2568,73
1578.8,438.19,40.6,40,55.1,2643,73
1578.8,438.19,41.3,40,55.1,2643,73
1579.4,448.89,6.1,40,21.6,2663,72
1579.4,448.89,10.3,40,21.6,2663,72
1579.9,448.51,-6.2,40,5.9,2581,72
1579.9,448.51,-6.9,40,5.9,2581,72
1580.5,457.87,4.4,40,19.7,2490,71
1580.5,457.87,15.6,40,19.7,2490,71
1581,461.29,11.1,40,21.6,2466,72
1581,461.29,11.8,40,21.6,2466,72
1581.6,457.68,4.4,40,0,2415,71
1581.6,457.68,-7.5,40,0,2415,71
1582.2,458.3,-0.4,40,0,2142,71
1582.2,458.3,-4.5,40,0,2142,71
1582.7,464.52,-2.1,40,0,1834,71
1582.7,464.52,-0.9,40,0,1834,71
1583.3,463.19,-2.1,40,0,1526,70
1583.3,463.19,-1.7,40,0,1526,70
1583.8,463.51,9,40,35.4,1425,71
1583.8,463.51,11.8,40,35.4,1425,71
1584.4,463.55,-2.1,40,0,1302,70
1584.4,463.55,-2.5,40,0,1302,70
1584.9,458.07,11.2,40,33.4,1253,70
1584.9,458.07,12.2,40,33.4,1253,70
1585.5,463.22,23.8,40,60.4,1277,71
1585.5,463.22,22.9,40,60.4,1277,71
1586,458.41,21.9,40,50.5,1345,70
1586,458.41,19,40,50.5,1345,70
1586.6,455.47,20.4,40,51.2,1466,70
1586.6,455.47,18.5,40,51.2,1466,70
1587.2,456.66,38.8,40,81.9,1628,71
1587.2,456.66,42.1,40,81.9,1628,71
1587.7,454.95,40.2,40,82.7,1780,71
1587.7,454.95,40.4,40,82.7,1780,71
1588.3,449.11,47,40,83.8,1912,71
1588.3,449.11,43.4,40,83.8,1912,71
1588.8,447.62,44.5,40,29.5,2069,71
1588.8,447.62,38.6,40,29.5,2069,71
1589.4,445.41,-3,40,0,1743,70
1589.4,445.41,-1.5,40,0,1743,70
1589.9,464.1,-1.5,40,0,1635,70
1589.9,464.1,-2.1,40,0,1635,70
1590.5,462.7,8,40,27.5,1599,70
1590.5,462.7,10.5,40,27.5,1599,70
1591,461.75,-5.8,40,0,1542,70
1591.6,458.91,-1.9,40,19.7,1406,69
1591.6,458.91,4,40,19.7,1406,69
1592.1,463.24,1,40,35.4,1306,69
1592.1,463.24,1.5,40,35.4,1306,69
1592.7,460.19,60.2,40,122.1,1523,71
1592.7,460.19,59.4,40,122.1,1523,71
1593.2,448.65,66.4,40,131.9,1791,71
1593.2,448.65,68,40,131.9,1791,71
1593.2,448.65,68.9,40,131.9,1791,71
1593.8,441.8,32.4,40,72.2,2096,71
1593.8,441.8,32.2,40,72.2,2096,71
1594.4,436.36,1.9,40,11.8,2119,70
1594.4,436.36,2.1,40,11.8,2119,70
1594.9,451.87,9,40,17.7,2073,70
1594.9,451.87,6.1,40,17.7,2073,70
1595.5,459.76,13.1,40,37.4,2053,71
1595.5,459.76,21.1,40,37.4,2053,71
1596,458.39,17.9,40,43.3,2063,71
1596,458.39,23.8,40,43.3,2063,71
1596.6,455.06,25.5,40,53.1,2117,71
1596.6,455.06,30.8,40,53.1,2117,71
1597.1,453.64,33.5,40,61,2184,71
1597.1,453.64,28.2,40,61,2184,71
1597.7,450.54,37.3,41,65.2,2310,71
1597.7,450.54,44.9,41,65.2,2310,71
1598.3,449.21,25.9,41,43.3,2349,71
1598.3,449.21,23.4,41,43.3,2349,71
1598.8,447.56,21,41,0,2344,71
1598.8,447.56,-3.5,41,0,2344,71
1599.4,451.93,-2.5,41,0,2062,70
1599.4,451.93,-4.8,41,0,2062,70
1599.9,464.64,1.3,41,3.9,1974,70
1599.9,464.64,1.7,41,3.9,1974,70
1600.5,462.78,8.4,41,21.4,1886,70
1600.5,462.78,7.6,41,21.4,1886,70
1601,462.26,21.1,41,37.4,1907,70
1601,462.26,24.2,41,37.4,1907,70
1601.6,459.28,16.4,41,25.6,1910,70
1601.6,459.28,13,41,25.6,1910,70
1602.1,454.87,29.7,41,60,1934,70
1602.1,454.87,33.5,41,60,1934,70
1602.7,458.49,49.5,41,88.6,2130,71
1602.7,458.49,54.4,41,88.6,2130,71
1603.3,447.7,57.9,41,88.6,2334,71
1603.3,447.7,57.3,41,88.6,2334,71
1603.8,442.16,55.2,41,88.6,2492,72
1604.4,440.63,56.2,41,84.7,2673,72
1604.4,440.63,54.8,41,84.7,2673,72
1604.9,438.76,-12.4,41,0,2665,71
1604.9,438.76,-2.5,41,0,2665,71
1605.5,438.68,-3.5,41,0,2321,70
